RSAF2;284;RSAF ITEMS IN TRANSIT TO BRISTOL FOR REPAIR;0;R
RSAF2;285;RSAF ITEMS IN TRANSIT TO FIAT & SUB CONTRACTORS FOR REPAIR;25;R
RSAF2;286;RSAF ITEMS IN TRANSIT TO MTU & SUB CONTRACTORS FOR REPAIR;22;R
RSAF2;287;RSAF ITEMS IN TRANSIT TO RR SUPPLIERS FOR REPAIR;41;R
RSAF2;288;RSAF MODULES IN TRANSIT TO ANSTY FOR REPAIR;0;R
RSAF2;289;RSAF MODULES IN TRANSIT TO ANSTY FOR REPAIR2;0;R
RSAF2;290;RSAF PARTS IN TRANSIT--00N'S RQD;65;R
RSAF2;291;RSAF PIECE PARTS IN TRANSIT TO ANSTY FOR REPAIR;0;R
RSAF2;292;RSAF REPAIR ITEMS IN WORK -- TOTAL;473;R
RSAF2;293;SECONDA MONA ITEMS;216;R
RSAF2;294;SOPDV returned in 1997 & 1998;26;R
RSAF2;295;SUPPLIER WIP;143;R
RSAF2;296;SUPPLIER WIP 0-DUES;121;R
RSAF2;297;SUPPLIERS WIP;121;R
RSAF2;298;T/D ACTUATORS DEL NOV98 TO DATE;288;R
RSAF2;299;T/D ACTUATORS IN WORK;3;R
RSAF2;300;T/R C-UNITS IN WORK AT LUCAS;3;R
RSAF2;301;T/R TEST SET IN WIP;0;R
RSAF2;302;T/R-C-UNITS REC'VD SINCE OCT 96;321;R
RSAF2;303;TAPE ORDERS 94 TO 97;69;R
RSAF2;304;TAPES DESPATCHED -- NOT INVOICED FOR;59;R
RSAF2;305;TAPES IN TRANSIT;0;R
RSAF2;306;TAPES IN WORK;0;R
RSAF2;307;TAPES RECEIVED 0CT 96 TO DATE;357;R
RSAF2;308;TEST SETS REC'VD --- DFK;161;R
RSAF2;309;TOTAL ITEMS IN WORK;369;R
RSAF2;310;TOTAL ITEMS IN WORK2;369;R
RSAF2;311;TRANDSDUCERS DESP SINCE JAN 99;489;R
RSAF2;312;TRANSDUCERS ENP;13;R
RSAF2;313;TRANSDUCERS REC'VD SINCE OCT 96;523;R
RSAF2;314;TRTPER;17138;R
RSAF2;315;UNQUOTED ITEMS DESP'D IN AUG 99;0;R
RSAF2;316;UNQUOTED ITEMS DESP'D IN NOV 99;0;R
RSAF2;317;UNQUOTED ITEMS DESP'D IN OCT 99;0;R
RSAF2;318;UNQUOTED ITEMS DESP'D IN SEPT 99;0;R
RSAF2;319;UNQUOTED ITEMS--TOTAL;10;R
RSAF2;320;UNQUOTED--ALL;8;R
RSAF2;321;UNQUOTED--BRISTOL-ANSTY-SUPPLIERS;4;R
RSAF2;322;UNQUOTED--FIAT ITEMS;3;R
RSAF2;323;UNQUOTED--MTU ITEMS;1;R
RSAF2;324;UNQUOTED--MTU P-PARTS;1;R
RSAF2;325;UPDATE RSAF;0;S
RSAF2;326;VENDOR REPAIR COSTS--FIAT;0;R
RSAF2;327;VENDOR REPAIR COSTS--RR;0;R
RSAF2;328;WARRANTY DESP's IN 96 AND TO DATE;322;R
